Date,Temp
2021-08-10 15:12:21,0.0008234677446902001
2021-08-10 15:12:22,0.0008234677446902001
2021-08-10 15:12:23,0.0008234677446902001
2021-08-10 15:12:24,0.0008234677446902001
2021-08-10 15:12:25,0.0008234677446902001
2021-08-10 15:12:26,0.0008234677446902001
2021-08-10 15:12:27,0.0008234677446902001
2021-08-10 15:12:28,0.0006020132503337853
2021-08-10 15:12:29,0.0005951510191280335
2021-08-10 15:12:30,0.000588288787922282
2021-08-10 15:12:31,0.0005814265567165302
2021-08-10 15:12:32,0.0005745643255107787
2021-08-10 15:12:33,0.0008701859626418712
2021-08-10 15:12:34,0.0008701859626418712
2021-08-10 15:12:35,0.0008701859626418712
2021-08-10 15:12:36,0.0008701859626418712
2021-08-10 15:12:37,0.0009090405354182325
2021-08-10 15:12:38,0.0009090405354182325
2021-08-10 15:12:39,0.0009090405354182325
2021-08-10 15:12:40,0.0009090405354182325
2021-08-10 15:12:41,0.0009090405354182325
2021-08-10 15:12:42,0.0009090405354182325
2021-08-10 15:12:43,0.0009090405354182325
2021-08-10 15:12:44,0.0009090405354182325
2021-08-10 15:12:45,0.0009090405354182325
2021-08-10 15:12:46,0.0009090405354182325
2021-08-10 15:12:47,0.0009090405354182325
2021-08-10 15:12:48,0.0009090405354182325
2021-08-10 15:12:49,0.0009090405354182325
2021-08-10 15:12:50,0.0009090405354182325
2021-08-10 15:12:51,0.0009090405354182325
2021-08-10 15:12:52,0.0009090405354182325
2021-08-10 15:12:53,0.0009090405354182325
2021-08-10 15:12:54,0.0009090405354182325
2021-08-10 15:12:55,0.0009090405354182325
2021-08-10 15:12:56,0.0009090405354182325
2021-08-10 15:12:57,0.0009090405354182325
2021-08-10 15:12:58,0.0009090405354182325
2021-08-10 15:12:59,0.0009090405354182325
2021-08-10 15:13:00,0.0009090405354182325
2021-08-10 15:13:01,0.0009090405354182325
2021-08-10 15:13:02,0.0009090405354182325
2021-08-10 15:13:03,0.0009090405354182325
2021-08-10 15:13:04,0.0009090405354182325
2021-08-10 15:13:05,0.0009090405354182325
2021-08-10 15:13:06,0.0009090405354182325
2021-08-10 15:13:07,0.0009090405354182325
2021-08-10 15:13:08,0.0009090405354182325
2021-08-10 15:13:09,0.0009090405354182325
2021-08-10 15:13:10,0.0009090405354182325
2021-08-10 15:13:11,0.0009090405354182325
2021-08-10 15:13:12,0.0009090405354182325
2021-08-10 15:13:13,0.0009090405354182325
2021-08-10 15:13:14,0.0009090405354182325
2021-08-10 15:13:15,0.0009090405354182325
2021-08-10 15:13:16,0.0009090405354182325
2021-08-10 15:13:17,0.0009090405354182325
2021-08-10 15:13:18,0.0009090405354182325
2021-08-10 15:13:19,0.0009090405354182325
2021-08-10 15:13:20,0.0009090405354182325
2021-08-10 15:13:21,0.0009090405354182325
2021-08-10 15:13:22,0.0009090405354182325
2021-08-10 15:13:23,0.0009090405354182325
2021-08-10 15:13:24,0.0009090405354182325
2021-08-10 15:13:25,0.0009090405354182325
2021-08-10 15:13:26,0.0009090405354182325
2021-08-10 15:13:27,0.0009090405354182325
2021-08-10 15:13:28,0.0009090405354182325
2021-08-10 15:13:29,0.0009090405354182325
2021-08-10 15:13:37,0.0008161645281702701
2021-08-10 15:13:38,0.0008161645281702701
2021-08-10 15:13:39,0.0008161645281702701
2021-08-10 15:13:40,0.0008161645281702701
2021-08-10 15:13:41,0.0008161645281702701
2021-08-10 15:13:42,0.0008161645281702701
2021-08-10 15:13:43,0.0008161645281702701
2021-08-10 15:13:44,0.0008161645281702701
2021-08-10 15:13:45,0.0008161645281702701
2021-08-10 15:13:46,0.0008161645281702701
2021-08-10 15:13:47,0.0008161645281702701
2021-08-10 15:13:48,0.0008161645281702701
2021-08-10 15:13:49,0.0008161645281702701
2021-08-10 15:13:50,0.0008161645281702701
2021-08-10 15:13:51,0.0008161645281702701
2021-08-10 15:13:52,0.0008161645281702701
2021-08-10 15:13:53,0.0008161645281702701
2021-08-10 15:13:54,0.0008161645281702701
2021-08-10 15:13:55,0.0008161645281702701
2021-08-10 15:13:56,0.0008161645281702701
2021-08-10 15:13:57,0.0008161645281702701
2021-08-10 15:13:58,0.0008161645281702701
2021-08-10 15:13:59,0.0008161645281702701
2021-08-10 15:14:00,0.0008161645281702701
2021-08-10 15:14:01,0.0008161645281702701
2021-08-10 15:14:02,0.0008161645281702701
2021-08-10 15:14:03,0.0008161645281702701
2021-08-10 15:14:04,0.0008161645281702701
2021-08-10 15:14:05,0.0008161645281702701
2021-08-10 15:14:06,0.0008161645281702701
2021-08-10 15:14:07,0.0008161645281702701
2021-08-10 15:14:08,0.0008161645281702701
2021-08-10 15:14:09,0.0008161645281702701
2021-08-10 15:14:10,0.0008161645281702701
2021-08-10 15:14:11,0.0008161645281702701
2021-08-10 15:14:12,0.0008161645281702701
2021-08-10 15:14:13,0.0008161645281702701
2021-08-10 15:14:14,0.0008161645281702701
2021-08-10 15:14:15,0.0008161645281702701
2021-08-10 15:14:16,0.0008161645281702701
2021-08-10 15:14:17,0.0008161645281702701
2021-08-10 15:14:18,0.0008161645281702701
2021-08-10 15:14:19,0.0008161645281702701
2021-08-10 15:14:20,0.0008161645281702701
2021-08-10 15:14:21,0.0008161645281702701
2021-08-10 15:14:22,0.0008161645281702701
2021-08-10 15:14:23,0.0008161645281702701
2021-08-10 15:14:24,0.0008161645281702701
2021-08-10 15:14:25,0.0008161645281702701
2021-08-10 15:14:26,0.0008161645281702701
2021-08-10 15:14:27,0.0008161645281702701
2021-08-10 15:14:28,0.0008161645281702701
2021-08-10 15:14:29,0.0008161645281702701
2021-08-10 15:14:30,0.0008161645281702701
2021-08-10 15:14:31,0.0008161645281702701
2021-08-10 15:14:32,0.0008235567456137869
2021-08-10 15:14:33,0.0005832149719245944
2021-08-10 15:14:34,0.0005901492156741809
2021-08-10 15:14:35,0.0005970834594237674
2021-08-10 15:14:36,0.0008321092499503762
2021-08-10 15:14:37,0.0008321092499503762
2021-08-10 15:14:38,0.0008321092499503762
2021-08-10 15:14:39,0.0008321092499503762
2021-08-10 15:14:40,0.0008321092499503762
2021-08-10 15:14:41,0.0008321092499503762
2021-08-10 15:14:42,0.0008321092499503762
2021-08-10 15:14:43,0.0008321092499503762
2021-08-10 15:14:44,0.0008321092499503762
2021-08-10 15:14:45,0.0008321092499503762
2021-08-10 15:14:46,0.0008321092499503762
2021-08-10 15:14:47,0.0008321092499503762
2021-08-10 15:14:48,0.0008321092499503762
